"zipcode","city","list","position","lastname","firstname","gender","birthyear","profession","years_in_politics","years_abroad","languages","study_level","twitter","facebook","linkedin"
4670,"Blegny","ICdh",12,"BONAZZI","Annick","F","","","","","","","","",""
4670,"Blegny","ICdh",11,"WISLEZ","Eric","M","","","","","","","","",""
4670,"Blegny","ICdh",10,"GARSOU","Alicia","F","","","","","","","","",""
4670,"Blegny","ICdh",9,"MEYNSBRUGHEN","Louis","M","","","","","","","","",""
4670,"Blegny","ICdh",8,"POUMAY","Céline","F","","","","","","","","",""
4670,"Blegny","ICdh",7,"GAILLARD","Jerôme","M","","","","","","","","",""
4670,"Blegny","ICdh",6,"PETIT","Caroline","F","","","","","","","","",""
4670,"Blegny","ICdh",5,"WEBER","Nicolas","M","","","","","","","","",""
4670,"Blegny","ICdh",4,"SIMONIS","Camille","F","","","","","","","","",""
4670,"Blegny","ICdh",3,"DEDÉE","Charly","M","","","","","","","","",""
4670,"Blegny","ICdh",2,"FORTEMPS","Anne Marie","F","","","","","","","","",""
4670,"Blegny","ICdh",1,"ERNST","Serge","M","","","","","","","","",""
4670,"Blegny","PS",23,"KAYA","Ismaïl","M","","","","","","","","",""
4670,"Blegny","PS",22,"WESTPHAL","Florence","F","","","","","","","","",""
4670,"Blegny","PS",21,"GOREUX","René","M","","","","","","","","",""
4670,"Blegny","PS",20,"ZOTTO","Nadia","F","","","","","","","","",""
4670,"Blegny","PS",19,"MEDERY","Laurent","M","","","","","","","","",""
4670,"Blegny","PS",18,"NOSSENT","Françoise","F","","","","","","","","",""
4670,"Blegny","PS",17,"DEBOUGNOUX","Frédéric","M","","","","","","","","",""
4670,"Blegny","PS",16,"GREFFE","Marie","F","","","","","","","","",""
4670,"Blegny","PS",15,"RENERY","Christophe","M","","","","","","","","",""
4670,"Blegny","PS",14,"FERRARA","Julie","F","","","","","","","","",""
4670,"Blegny","PS",13,"CASTRO","Paul","M","","","","","","","","",""
4670,"Blegny","PS",12,"IGLESIAS","Eugénie","F","","","","","","","","",""
4670,"Blegny","PS",11,"COLSON","Jean-Paul","M","","","","","","","","",""
4670,"Blegny","PS",10,"CLOES","Geneviève","F","","","","","","","","",""
4670,"Blegny","PS",9,"CLERMONT","Etienne","M","","","","","","","","",""
4670,"Blegny","PS",8,"HABETS","Mireille","F","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",4,"BIGONVILLE","Frédéricque","F","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",3,"BAUDUIN","Jacquy","M","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",2,"POLET - COULON","Aurore","F","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",1,"DACHY - COSTARD","Fabien","M","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",17,"ISTACE","Frank","M","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",16,"PONCIN","Claudia","F","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",15,"NOIZET","Willy","M","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",14,"de LANGE","Constance","F","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",13,"ADAM","Dominique","M","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",12,"MAZIERS","Pauline","F","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",11,"DABE","Florian","M","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",10,"GRATIA","Laurence","F","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",1,"DEFAT","André","M","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",17,"SIMON","Stéphane","M","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",16,"LEMPEREUR","Monique","F","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",15,"COULON","Victor","M","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",14,"TAQUET","Céline","F","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",13,"DACHY","Benjamin","M","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",12,"BRIQUEMONT","Sylvie","F","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",11,"WAUTIER","Yonel","M","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",10,"MAQUA - GOBERT","Nathalie","F","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",9,"TRINTELER","Yves","M","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",8,"SOBEK - MUSSCHOOT","Brigitte","F","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",7,"LALLEMAND - GOURMET","Roland","M","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",6,"ADAM - PONCELET","Michelle","F","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",2,"BIERMÉ - SERSON","Christine","F","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",3,"BROUILLON","Pascal","M","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",4,"LEMMENS","Viviane","F","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",5,"ROCHET","Julien","M","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",6,"DE WACHTER","Stéphanie","F","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",7,"HACCOUR","Jean-Pierre","M","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",8,"NEMERY - NOLLEVAUX","Marie-Julie","F","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",9,"GODART","Geoffroy","M","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",10,"STRINGER","Félicie","F","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",11,"ARNOULD","Miguel","M","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",12,"de GOUVEIA - BARRAS","Maria","F","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",13,"MABILLE","Pascal","M","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",14,"CAVELIER - ARNOULD","Chantal","F","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",15,"DEFAT","Pierre","M","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",16,"GÉRARD","Anne","F","","","","","","","","",""
6830,"Bouillon","C@P Citoyens",17,"DENIS","Guy","M","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",3,"HOUTHOOFDT","Alain","M","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",2,"POCHET","Aurélie","F","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",1,"ADAM","Patrick","M","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",9,"ALBERT","Alain","M","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",8,"GEORGES","Nicole","F","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",7,"GÉRARD","Jérôme","M","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",6,"TULPIN","Armelle","F","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",5,"ARNOULD","Philippe","M","","","","","","","","",""
6830,"Bouillon","ENSEMBLE",4,"MAQUA","Julie","F","","","","","","","","",""
6830,"Bouillon","ALTERNATIVE",5,"LEQUEUX - DENIS","Laurent","M","","","","","","","","",""
7300,"Boussu","AGORA",8,"BULAZAR","Zehra","F","","","","","","","","",""
7300,"Boussu","AGORA",7,"DE ANTONIIS","Emmanuel","M","","","","","","","","",""
7300,"Boussu","AGORA",6,"DEBAILLEUL","Carmen","F","","","","","","","","",""
7300,"Boussu","AGORA",5,"BRUNIN","David","M","","","","","","","","",""
7300,"Boussu","AGORA",4,"RASSENEUR","Adeline","F","","","","","","","","",""
7300,"Boussu","AGORA",3,"MOKHTARI","Adil","M","","","","","","","","",""
7300,"Boussu","AGORA",2,"CAMBIER","Leslie","F","","","","","","","","",""
7300,"Boussu","AGORA",1,"MASCOLO","Cyril","M","","","","","","","","",""
7300,"Boussu","RC",25,"BISCARO","Nicolas","M","","","","","","","","",""
7300,"Boussu","MR",2,"SCARCÉRIAUX","Benoit","M","","","","","","","","",""
7300,"Boussu","MR",1,"DERUMIER","Nancy","F","","","","","","","","",""
7300,"Boussu","MR",3,"LOCOGE","Clarisse","F","","","","","","","","",""
7300,"Boussu","MR",4,"CHOUKRANE","Lamara","M","","","","","","","","",""
7300,"Boussu","MR",5,"BERGERET","Nadia","F","","","","","","","","",""
7300,"Boussu","MR",6,"DEHON","Sheldon","M","","","","","","","","",""
7300,"Boussu","MR",7,"CRAVOTTA","Angelina","F","","","","","","","","",""
7300,"Boussu","MR",8,"BERREFAS","Youcef","M","","","","","","","","",""
7300,"Boussu","MR",9,"SPASSER","Marthe-Elisabeth","F","","","","","","","","",""
7300,"Boussu","MR",10,"DHANIS","Louis","M","","","","","","","","",""
7300,"Boussu","MR",11,"VERMEULEN","Malika","F","","","","","","","","",""
7300,"Boussu","MR",12,"VIENNE","Frank","M","","","","","","","","",""
7300,"Boussu","MR",13,"LEGRAND","Marie","F","","","","","","","","",""
7300,"Boussu","MR",14,"SORCE","Biagio","M","","","","","","","","",""
7300,"Boussu","PS",1,"DEBIÈVE","Jean-Claude","M","","","","","","","","",""
7300,"Boussu","PS",2,"CORDA","Giovanna","F","","","","","","","","",""
7300,"Boussu","PS",3,"VACHAUDEZ","Michel","M","","","","","","","","",""
7300,"Boussu","PS",4,"BUSLIN","Yasmine","F","","","","","","","","",""
7300,"Boussu","PS",5,"BASTIEN","Nicolas","M","","","","","","","","",""
7300,"Boussu","PS",6,"HONOREZ","Céline","F","","","","","","","","",""
7300,"Boussu","PS",7,"PARDO","Domenico","M","","","","","","","","",""
7300,"Boussu","PS",8,"SILVESTRI","Anne-Catherine","F","","","","","","","","",""
7300,"Boussu","PS",9,"HOMERIN","Jean","M","","","","","","","","",""
7300,"Boussu","PS",10,"DETOMBE","Maud","F","","","","","","","","",""
7300,"Boussu","PS",11,"CALI'","Filippo","M","","","","","","","","",""
7300,"Boussu","PS",12,"HUVELLE","Françoise","F","","","","","","","","",""
7300,"Boussu","PS",13,"BELLET","Eric","M","","","","","","","","",""
7300,"Boussu","PS",14,"DRAMAIX","Mary","F","","","","","","","","",""
7300,"Boussu","ECHO",2,"BROUCKAERT-DESEVEAUX","Véronique","F","","","","","","","","",""
7300,"Boussu","ECHO",1,"NITA","Guy","M","","","","","","","","",""
7300,"Boussu","JEXISTE",21,"NOËL","Jean-François","M","","","","","","","","",""
7300,"Boussu","JEXISTE",20,"HAEGEMAN","Mery","F","","","","","","","","",""
7300,"Boussu","JEXISTE",19,"HAPKO","David","M","","","","","","","","",""
7300,"Boussu","JEXISTE",18,"KERAÏ","Sandrine","F","","","","","","","","",""
7300,"Boussu","JEXISTE",17,"DELSARTE","Eric","M","","","","","","","","",""
7300,"Boussu","JEXISTE",16,"CHARLES","Simonne","F","","","","","","","","",""
7300,"Boussu","JEXISTE",15,"HAEGEMAN","Frédéric","M","","","","","","","","",""
7300,"Boussu","JEXISTE",14,"MAGNIFICO","Myriam","F","","","","","","","","",""
7300,"Boussu","JEXISTE",13,"NARDELLA","Antonio","M","","","","","","","","",""
7300,"Boussu","JEXISTE",12,"DATH","Ghislaine","F","","","","","","","","",""
7300,"Boussu","JEXISTE",11,"HAEGEMAN","Didier","M","","","","","","","","",""
7300,"Boussu","JEXISTE",10,"DI BENEDETTO","Maria","F","","","","","","","","",""
7300,"Boussu","JEXISTE",9,"BATON","Eric","M","","","","","","","","",""
7300,"Boussu","JEXISTE",8,"PISTIDDA","Serena","F","","","","","","","","",""
7300,"Boussu","JEXISTE",7,"DUSHKOFF","Renzo","M","","","","","","","","",""
7300,"Boussu","JEXISTE",6,"LEMAIRE","Christine","F","","","","","","","","",""
7300,"Boussu","JEXISTE",5,"PLESKA","Georges","M","","","","","","","","",""
7300,"Boussu","JEXISTE",4,"COUSIN","Sylviane","F","","","","","","","","",""
7300,"Boussu","JEXISTE",3,"NOËL","Sébastien","M","","","","","","","","",""
7300,"Boussu","ECHO",5,"LASARACINA","Antonio","M","","","","","","","","",""
7300,"Boussu","ECHO",6,"DELCOURT","Cécile","F","","","","","","","","",""
7300,"Boussu","ECHO",7,"BORTOLIN","Manu","M","","","","","","","","",""
7300,"Boussu","ECHO",8,"IWASZKO","Livia","F","","","","","","","","",""
7300,"Boussu","ECHO",9,"VINTI","Joseph","M","","","","","","","","",""
7300,"Boussu","ECHO",10,"BIEFNOT- SAIRY","Marie-Christine","F","","","","","","","","",""
7300,"Boussu","ECHO",11,"DUMONT","Dominique","M","","","","","","","","",""
7300,"Boussu","ECHO",12,"CHIARENZA","Giulia","F","","","","","","","","",""
7300,"Boussu","ECHO",13,"DENIS","Morgan","M","","","","","","","","",""
7300,"Boussu","ECHO",14,"ABRASSART","Lucrèce","F","","","","","","","","",""
7300,"Boussu","ECHO",15,"SUE","Kevin dit "" Bull""","M","","","","","","","","",""
7300,"Boussu","ECHO",16,"HENRIST-MARTIN","Isabelle","F","","","","","","","","",""
7300,"Boussu","ECHO",17,"DRUART","Geoffrey","M","","","","","","","","",""
7300,"Boussu","ECHO",18,"ZITOLO","Giovanna","F","","","","","","","","",""
7300,"Boussu","ECHO",19,"CELSY","Anthony","M","","","","","","","","",""
7300,"Boussu","ECHO",20,"DEFRISE","Delphine","F","","","","","","","","",""
7300,"Boussu","ECHO",21,"LAVENNES","Thierry","M","","","","","","","","",""
7300,"Boussu","ECHO",22,"MAZZETTE","Gloria","F","","","","","","","","",""
7300,"Boussu","ECHO",23,"VILAIN","Loîc","M","","","","","","","","",""
7300,"Boussu","ECHO",24,"FULCO-RUSSO","Karin, Marjorie","F","","","","","","","","",""
7300,"Boussu","ECHO",25,"MINNI","Stefano","M","","","","","","","","",""
7300,"Boussu","RC",1,"FRÉDÉRICK","Simone","F","","","","","","","","",""
7300,"Boussu","RC",2,"VILAIN","Stephane","M","","","","","","","","",""
7300,"Boussu","RC",3,"HARVENGT","Kristel","F","","","","","","","","",""
7300,"Boussu","RC",4,"MANFROID","Christian","M","","","","","","","","",""
7300,"Boussu","RC",5,"NOUL","Leslie","F","","","","","","","","",""
7300,"Boussu","RC",6,"MARREDDA","Bruno","M","","","","","","","","",""
7300,"Boussu","RC",7,"MAIOLINO","Rosa-Maria","F","","","","","","","","",""
7300,"Boussu","RC",8,"DE BRUYCKER","Jean-Pierre","M","","","","","","","","",""
7300,"Boussu","RC",9,"SAAT","Jeannine","F","","","","","","","","",""
7300,"Boussu","RC",10,"PAKUSZEWSKI","Régis","M","","","","","","","","",""
7300,"Boussu","RC",11,"MARIN","Monique","F","","","","","","","","",""
7300,"Boussu","RC",12,"PÈRE","Thierry","M","","","","","","","","",""
7300,"Boussu","RC",13,"BARBIEUX","Sonia","F","","","","","","","","",""
7300,"Boussu","RC",14,"SAUSSEZ","Patrick","M","","","","","","","","",""
7300,"Boussu","RC",15,"VILAIN","Justine","F","","","","","","","","",""
7300,"Boussu","RC",16,"KHARBOUCH","Mebarek","M","","","","","","","","",""
7300,"Boussu","RC",17,"LA PLACA","Rosa","F","","","","","","","","",""
7300,"Boussu","RC",18,"ARIS","Jean-Pierre","M","","","","","","","","",""
7300,"Boussu","RC",24,"SCAUFLAIRE","Olivier","M","","","","","","","","",""
7300,"Boussu","RC",23,"FRANSSEN","Edith","F","","","","","","","","",""
7300,"Boussu","RC",22,"GALOFARO","Alessio","M","","","","","","","","",""
7300,"Boussu","RC",21,"MOUSSAOUI","Fatem","F","","","","","","","","",""
7300,"Boussu","RC",19,"GODART","Myriam","F","","","","","","","","",""
7300,"Boussu","PS",15,"DJEMAL","Cherif","M","","","","","","","","",""
7300,"Boussu","PS",16,"BARBAROTTA","Sabrina","F","","","","","","","","",""
7300,"Boussu","PS",17,"GOBERT","Frédéric","M","","","","","","","","",""
7300,"Boussu","PS",18,"DAVOINE","Valéria","F","","","","","","","","",""
7300,"Boussu","PS",19,"COQUELET","Serge","M","","","","","","","","",""
7300,"Boussu","PS",20,"LOUVRIER","Justine","F","","","","","","","","",""
7300,"Boussu","PS",21,"DUPONT","Julien","M","","","","","","","","",""
7300,"Boussu","PS",22,"GOOSSENS","Anaïs","F","","","","","","","","",""
7300,"Boussu","PS",23,"CHRISTIAN","Cédric","M","","","","","","","","",""
7300,"Boussu","PS",24,"BARBIER","Christine","F","","","","","","","","",""
7300,"Boussu","PS",25,"NARCISI","Sandra dit Barbi","F","","","","","","","","",""
7300,"Boussu","LA DROITE",1,"CAPETTE","André","M","","","","","","","","",""
7300,"Boussu","LA DROITE",2,"BEATRE","Fabienne","F","","","","","","","","",""
7300,"Boussu","LA DROITE",3,"AUQUIER","Jean-Marie","M","","","","","","","","",""
7300,"Boussu","LA DROITE",4,"DUPONT","Viviane","F","","","","","","","","",""
7300,"Boussu","PP",1,"LAURENT","Martial","M","","","","","","","","",""
7300,"Boussu","PP",2,"OMELIANOVITCH","Olga","F","","","","","","","","",""
7300,"Boussu","PP",3,"PICART","Morgan","M","","","","","","","","",""
7300,"Boussu","PP",4,"GENIN","Angélique","F","","","","","","","","",""
7300,"Boussu","PP",5,"LESCOT","Jean-François","M","","","","","","","","",""
7300,"Boussu","PP",6,"DONFUT","Katty","F","","","","","","","","",""
7300,"Boussu","PP",7,"LUYCKX","Jean-Jacques","M","","","","","","","","",""
7300,"Boussu","PP",8,"LAURENT","Colette","F","","","","","","","","",""
7300,"Boussu","JEXISTE",1,"DELSARTE","Karl","M","","","","","","","","",""
7300,"Boussu","JEXISTE",2,"FACXIN","Sarah","F","","","","","","","","",""
7300,"Boussu","RC",20,"KEJNICH","David","M","","","","","","","","",""
7300,"Boussu","ECHO",4,"MACALUSO","Prescilia","F","","","","","","","","",""
