"id","city","zipcode"
3289,"Liège",4000
3290,"Liège",4000
3291,"Liège",4000
3292,"Liège",4000
3293,"Liège",4000
3294,"Liège",4000
3295,"Liège",4000
3296,"Liège",4000
3297,"Liège",4000
3298,"Liège",4000
3299,"Liège",4000
3300,"Liège",4000
3301,"Liège",4000
3302,"Liège",4000
3303,"Liège",4000
3304,"Liège",4000
3305,"Liège",4000
3306,"Liège",4000
3307,"Liège",4000
3308,"Liège",4000
3309,"Liège",4000
3310,"Liège",4000
3311,"Liège",4000
3312,"Liège",4000
3313,"Liège",4000
3314,"Liège",4000
3315,"Liège",4000
3316,"Liège",4000
3317,"Liège",4000
3318,"Liège",4000
3319,"Liège",4000
3320,"Liège",4000
3321,"Liège",4000
3322,"Liège",4000
3323,"Liège",4000
3324,"Liège",4000
3325,"Lierde",9570
3326,"Lierde",9570
3327,"Lierde",9570
3328,"Lierde",9570
3329,"Lierde",9570
3330,"Lierde",9570
3331,"Lierde",9570
3332,"Lierneux",4990
3333,"Lierneux",4990
3334,"Lierneux",4990
3335,"Lierneux",4990
3336,"Lierneux",4990
3337,"Lierneux",4990
3338,"Lierneux",4990
3339,"Lierre",2500
3340,"Lierre",2500
3341,"Lierre",2500
3342,"Lierre",2500
3343,"Lierre",2500
3344,"Lierre",2500
3345,"Lierre",2500
3346,"Lierre",2500
3347,"Lierre",2500
3348,"Lierre",2500
3349,"Lierre",2500
3350,"Lille",2275
3351,"Lille",2275
3352,"Lille",2275
3353,"Lille",2275
3354,"Lille",2275
3355,"Lille",2275
3356,"Lille",2275
3357,"Lille",2275
3358,"Lille",2275
3359,"Limbourg",4830
3360,"Limbourg",4830
3361,"Limbourg",4830
3362,"Limbourg",4830
3363,"Limbourg",4830
3364,"Limbourg",4830
3365,"Lincent",4287
3366,"Lincent",4287
3367,"Lincent",4287
3368,"Lincent",4287
3369,"Lincent",4287
3370,"Linkebeek",1630
3371,"Linkebeek",1630
3372,"Linkebeek",1630
3373,"Linkebeek",1630
3374,"Linkebeek",1630
3375,"Linkebeek",1630
3376,"Linkebeek",1630
3377,"Lint",2547
3378,"Lint",2547
3379,"Lint",2547
3380,"Lint",2547
3381,"Lint",2547
3382,"Lint",2547
3383,"Lint",2547
3384,"Linter",3350
3385,"Linter",3350
3386,"Linter",3350
3387,"Linter",3350
3388,"Linter",3350
3389,"Linter",3350
3390,"Linter",3350
3391,"Linter",3350
3392,"Linter",3350
3393,"Linter",3350
3394,"Lo-Reninge",8647
3395,"Lo-Reninge",8647
3396,"Lo-Reninge",8647
3397,"Lo-Reninge",8647
3398,"Lo-Reninge",8647
3399,"Lo-Reninge",8647
3400,"Lobbes",6540
3401,"Lobbes",6540
3402,"Lobbes",6540
3403,"Lobbes",6540
3404,"Lobbes",6540
3405,"Lobbes",6540
3406,"Lobbes",6540
3407,"Lochristi",9080
3408,"Lochristi",9080
3409,"Lochristi",9080
3410,"Lochristi",9080
3411,"Lochristi",9080
3412,"Lochristi",9080
3413,"Lochristi",9080
3414,"Lochristi",9080
3415,"Lochristi",9080
3416,"Lochristi",9080
3417,"Lochristi",9080
3418,"Lokeren",9160
3419,"Lokeren",9160
3420,"Lokeren",9160
3421,"Lokeren",9160
3422,"Lokeren",9160
3423,"Lokeren",9160
3424,"Lokeren",9160
3425,"Lokeren",9160
3426,"Lokeren",9160
3427,"Lokeren",9160
3428,"Lokeren",9160
3429,"Lokeren",9160
3430,"Lokeren",9160
3431,"Lokeren",9160
3432,"Lokeren",9160
3433,"Lokeren",9160
3434,"Lokeren",9160
3435,"Lokeren",9160
3436,"Lommel",3920
3437,"Lommel",3920
3438,"Lommel",3920
3439,"Lommel",3920
3440,"Lommel",3920
3441,"Lommel",3920
3442,"Lommel",3920
3443,"Lommel",3920
3444,"Lommel",3920
3445,"Lommel",3920
3446,"Lommel",3920
3447,"Lommel",3920
3448,"Lommel",3920
3449,"Londerzeel",1840
3450,"Londerzeel",1840
3451,"Londerzeel",1840
3452,"Londerzeel",1840
3453,"Londerzeel",1840
3454,"Londerzeel",1840
3455,"Londerzeel",1840
3456,"Londerzeel",1840
3457,"Londerzeel",1840
3458,"Londerzeel",1840
3459,"Londerzeel",1840
3460,"Londerzeel",1840
3461,"Londerzeel",1840
3462,"Londerzeel",1840
3463,"Lontzen",4710
3464,"Lontzen",4710
3465,"Lontzen",4710
3466,"Lontzen",4710
3467,"Lontzen",4710
3468,"Lontzen",4710
3469,"Looz",3840
3470,"Looz",3840
3471,"Looz",3840
3472,"Looz",3840
3473,"Looz",3840
3474,"Looz",3840
3475,"Looz",3840
3476,"Looz",3840
3477,"Looz",3840
3478,"Looz",3840
3479,"Looz",3840
3480,"Louvain",3000
3481,"Louvain",3000
3482,"Louvain",3000
3483,"Louvain",3000
3484,"Louvain",3000
3485,"Louvain",3000
3486,"Louvain",3000
3487,"Louvain",3000
3488,"Louvain",3000
3489,"Louvain",3000
3490,"Louvain",3000
3491,"Louvain",3000
3492,"Louvain",3000
3493,"Louvain",3000
3494,"Louvain",3000
3495,"Louvain",3000
3496,"Louvain",3000
3497,"Louvain",3000
3498,"Louvain",3000
3499,"Louvain",3000
3500,"Louvain",3000
3501,"Lovendegem",9920
3502,"Lovendegem",9920
3503,"Lovendegem",9920
3504,"Lovendegem",9920
3505,"Lovendegem",9920
3506,"Lovendegem",9920
3507,"Lovendegem",9920
3508,"Lovendegem",9920
3509,"Lubbeek",3210
3510,"Lubbeek",3210
3511,"Lubbeek",3210
3512,"Lubbeek",3210
3513,"Lubbeek",3210
3514,"Lubbeek",3210
3515,"Lubbeek",3210
3516,"Lubbeek",3210
3517,"Lubbeek",3210
3518,"Lubbeek",3210
3519,"Lubbeek",3210
3520,"Lubbeek",3210
3521,"Lummen",3560
3522,"Lummen",3560
3523,"Lummen",3560
3524,"Lummen",3560
3525,"Lummen",3560
3526,"Lummen",3560
3527,"Lummen",3560
3528,"Lummen",3560
3529,"Lummen",3560
3530,"Lummen",3560
3531,"Lummen",3560
3532,"Lummen",3560
3533,"Maarkedal",9680
3534,"Maarkedal",9680
3535,"Maarkedal",9680
3536,"Maarkedal",9680
3537,"Maarkedal",9680
3538,"Maarkedal",9680
3539,"Maarkedal",9680
3540,"Maarkedal",9680
3541,"Maaseik",3680
3542,"Maaseik",3680
3543,"Maaseik",3680
3544,"Maaseik",3680
3545,"Maaseik",3680
3546,"Maaseik",3680
3547,"Maaseik",3680
3548,"Maaseik",3680
3549,"Maaseik",3680
3550,"Maaseik",3680
3551,"Maaseik",3680
3552,"Maaseik",3680
3553,"Maaseik",3680
3554,"Maaseik",3680
3555,"Maaseik",3680
3556,"Maasmechelen",3630
3557,"Maasmechelen",3630
3558,"Maasmechelen",3630
3559,"Maasmechelen",3630
3560,"Maasmechelen",3630
3561,"Maasmechelen",3630
3562,"Maasmechelen",3630
3563,"Maasmechelen",3630
3564,"Maasmechelen",3630
3565,"Maasmechelen",3630
3566,"Maasmechelen",3630
3567,"Maasmechelen",3630
3568,"Maasmechelen",3630
3569,"Maasmechelen",3630
3570,"Maasmechelen",3630
3571,"Machelen",1830
3572,"Machelen",1830
3573,"Machelen",1830
3574,"Machelen",1830
3575,"Machelen",1830
3576,"Machelen",1830
3577,"Machelen",1830
3578,"Machelen",1830
3579,"Machelen",1830
3580,"Machelen",1830
3581,"Machelen",1830
3582,"Machelen",1830
3583,"Machelen",1830
3584,"Maldegem",9990
3585,"Maldegem",9990
3586,"Maldegem",9990
3587,"Maldegem",9990
3588,"Maldegem",9990
3589,"Maldegem",9990
3590,"Maldegem",9990
3591,"Malines",2800
3592,"Malines",2800
3593,"Malines",2800
3594,"Malines",2800
3595,"Malines",2800
3596,"Malines",2800
3597,"Malines",2800
3598,"Malines",2800
3599,"Malines",2800
3600,"Malines",2800
3601,"Malines",2800
3602,"Malines",2800
3603,"Malines",2800
3604,"Malines",2800
3605,"Malle",2390
3606,"Malle",2390
3607,"Malle",2390
3608,"Malle",2390
3609,"Malle",2390
3610,"Malle",2390
3611,"Malle",2390
3612,"Malmedy",4960
3613,"Malmedy",4960
3614,"Malmedy",4960
3615,"Malmedy",4960
3616,"Malmedy",4960
3617,"Malmedy",4960
3618,"Malmedy",4960
3619,"Malmedy",4960
3620,"Malmedy",4960
3621,"Manage",7170
3622,"Manage",7170
3623,"Manage",7170
3624,"Manage",7170
3625,"Manage",7170
3626,"Manage",7170
3627,"Manage",7170
3628,"Manage",7170
3629,"Manage",7170
3630,"Manage",7170
3631,"Manhay",6960
3632,"Manhay",6960
3633,"Manhay",6960
3634,"Manhay",6960
3635,"Manhay",6960
3636,"Manhay",6960
3637,"Marche-en-Famenne",6900
3638,"Marche-en-Famenne",6900
3639,"Marche-en-Famenne",6900
3640,"Marche-en-Famenne",6900
3641,"Marche-en-Famenne",6900
3642,"Marche-en-Famenne",6900
3643,"Marche-en-Famenne",6900
3644,"Marche-en-Famenne",6900
3645,"Marche-en-Famenne",6900
3646,"Marche-en-Famenne",6900
3647,"Marche-en-Famenne",6900
3648,"Marchin",4570
3649,"Marchin",4570
3650,"Marchin",4570
3651,"Marchin",4570
3652,"Marchin",4570
3653,"Marchin",4570
3654,"Martelange",6630
3655,"Martelange",6630
3656,"Martelange",6630
3657,"Martelange",6630
3658,"Martelange",6630
3659,"Meerhout",2450
3660,"Meerhout",2450
3661,"Meerhout",2450
3662,"Meerhout",2450
3663,"Meerhout",2450
3664,"Meerhout",2450
3665,"Meeuwen-Gruitrode",3670
3666,"Meeuwen-Gruitrode",3670
3667,"Meeuwen-Gruitrode",3670
3668,"Meeuwen-Gruitrode",3670
3669,"Meeuwen-Gruitrode",3670
3670,"Meeuwen-Gruitrode",3670
3671,"Meeuwen-Gruitrode",3670
3672,"Meeuwen-Gruitrode",3670
3673,"Meeuwen-Gruitrode",3670
3674,"Meeuwen-Gruitrode",3670
3675,"Meeuwen-Gruitrode",3670
3676,"Meise",1860
3677,"Meise",1860
3678,"Meise",1860
3679,"Meise",1860
3680,"Meise",1860
3681,"Meise",1860
3682,"Meise",1860
3683,"Meise",1860
3684,"Meise",1860
3685,"Meise",1860
3686,"Meise",1860
3687,"Meise",1860
3688,"Meise",1860
3689,"Meise",1860
3690,"Meix-devant-Virton",6769
3691,"Meix-devant-Virton",6769
3692,"Meix-devant-Virton",6769
3693,"Meix-devant-Virton",6769
3694,"Meix-devant-Virton",6769
3695,"Melle",9090
3696,"Melle",9090
3697,"Melle",9090
3698,"Melle",9090
3699,"Melle",9090
3700,"Melle",9090
3701,"Melle",9090
3702,"Melle",9090
3703,"Melle",9090
3704,"Melle",9090
3705,"Menin",8930
3706,"Menin",8930
3707,"Menin",8930
3708,"Menin",8930
3709,"Menin",8930
3710,"Menin",8930
3711,"Menin",8930
3712,"Menin",8930
3713,"Menin",8930
3714,"Menin",8930
3715,"Menin",8930
3716,"Menin",8930
3717,"Menin",8930
3718,"Menin",8930
3719,"Menin",8930
3720,"Menin",8930
3721,"Merbes-le-Château",6567
3722,"Merbes-le-Château",6567
3723,"Merbes-le-Château",6567
3724,"Merbes-le-Château",6567
3725,"Merbes-le-Château",6567
3726,"Merbes-le-Château",6567
3727,"Merbes-le-Château",6567
3728,"Merchtem",1785
3729,"Merchtem",1785
3730,"Merchtem",1785
3731,"Merchtem",1785
3732,"Merchtem",1785
3733,"Merchtem",1785
3734,"Merchtem",1785
3735,"Merchtem",1785
3736,"Merchtem",1785
3737,"Merchtem",1785
3738,"Merchtem",1785
3739,"Merelbeke",9820
3740,"Merelbeke",9820
3741,"Merelbeke",9820
3742,"Merelbeke",9820
3743,"Merelbeke",9820
3744,"Merelbeke",9820
3745,"Merelbeke",9820
3746,"Merelbeke",9820
3747,"Merelbeke",9820
3748,"Merelbeke",9820
3749,"Merelbeke",9820
3750,"Merelbeke",9820
3751,"Merelbeke",9820
3752,"Merksplas",2330
3753,"Merksplas",2330
3754,"Merksplas",2330
3755,"Merksplas",2330
3756,"Merksplas",2330
3757,"Merksplas",2330
3758,"Merksplas",2330
3759,"Merksplas",2330
3760,"Merksplas",2330
3761,"Merksplas",2330
3762,"Messancy",6780
3763,"Messancy",6780
3764,"Messancy",6780
3765,"Messancy",6780
3766,"Messancy",6780
3767,"Messancy",6780
3768,"Messancy",6780
3769,"Messines",8957
3770,"Messines",8957
3771,"Messines",8957
3772,"Messines",8957
3773,"Messines",8957
3774,"Mettet",5640
3775,"Mettet",5640
3776,"Mettet",5640
3777,"Mettet",5640
3778,"Mettet",5640
3779,"Mettet",5640
3780,"Mettet",5640
3781,"Mettet",5640
3782,"Mettet",5640
3783,"Mettet",5640
3784,"Mettet",5640
3785,"Mettet",5640
3786,"Mettet",5640
3787,"Meulebeke",8760
3788,"Meulebeke",8760
3789,"Meulebeke",8760
3790,"Meulebeke",8760
3791,"Meulebeke",8760
3792,"Meulebeke",8760
3793,"Meulebeke",8760
3794,"Meulebeke",8760
3795,"Middelkerke",8430
3796,"Middelkerke",8430
3797,"Middelkerke",8430
3798,"Middelkerke",8430
3799,"Middelkerke",8430
3800,"Middelkerke",8430
3801,"Middelkerke",8430
3802,"Middelkerke",8430
3803,"Middelkerke",8430
3804,"Middelkerke",8430
3805,"Modave",4577
3806,"Modave",4577
3807,"Modave",4577
3808,"Modave",4577
3809,"Modave",4577
3810,"Modave",4577
3811,"Moerbeke-Waas",9180
3812,"Moerbeke-Waas",9180
3813,"Moerbeke-Waas",9180
3814,"Moerbeke-Waas",9180
3815,"Moerbeke-Waas",9180
3816,"Mol",2400
3817,"Mol",2400
3818,"Mol",2400
3819,"Mol",2400
3820,"Mol",2400
3821,"Mol",2400
3822,"Mol",2400
3823,"Mol",2400
3824,"Mol",2400
3825,"Mol",2400
3826,"Mol",2400
3827,"Mol",2400
3828,"Molenbeek-Saint-Jean",1080
3829,"Molenbeek-Saint-Jean",1080
3830,"Molenbeek-Saint-Jean",1080
3831,"Molenbeek-Saint-Jean",1080
3832,"Molenbeek-Saint-Jean",1080
3833,"Molenbeek-Saint-Jean",1080
3834,"Molenbeek-Saint-Jean",1080
3835,"Molenbeek-Saint-Jean",1080
3836,"Molenbeek-Saint-Jean",1080
3837,"Molenbeek-Saint-Jean",1080
3838,"Molenbeek-Saint-Jean",1080
3839,"Molenbeek-Saint-Jean",1080
3840,"Molenbeek-Saint-Jean",1080
3841,"Molenbeek-Saint-Jean",1080
3842,"Molenbeek-Saint-Jean",1080
3843,"Molenbeek-Saint-Jean",1080
3844,"Molenbeek-Saint-Jean",1080
3845,"Molenbeek-Saint-Jean",1080
3846,"Molenbeek-Saint-Jean",1080
3847,"Molenbeek-Saint-Jean",1080
3848,"Molenbeek-Saint-Jean",1080
3849,"Molenbeek-Saint-Jean",1080
3850,"Molenbeek-Saint-Jean",1080
3851,"Molenbeek-Saint-Jean",1080
3852,"Momignies",6590
3853,"Momignies",6590
3854,"Momignies",6590
3855,"Momignies",6590
3856,"Momignies",6590
3857,"Momignies",6590
3858,"Momignies",6590
3859,"Momignies",6590
3860,"Mons",7000
3861,"Mons",7000
3862,"Mons",7000
3863,"Mons",7000
3864,"Mons",7000
3865,"Mons",7000
3866,"Mons",7000
3867,"Mons",7000
3868,"Mons",7000
3869,"Mons",7000
3870,"Mons",7000
3871,"Mons",7000
3872,"Mons",7000
3873,"Mons",7000
3874,"Mons",7000
3875,"Mons",7000
3876,"Mons",7000
3877,"Mons",7000
3878,"Mons",7000
3879,"Mons",7000
3880,"Mons",7000
3881,"Mons",7000
3882,"Mons",7000
3883,"Mons",7000
3884,"Mons",7000
3885,"Mons",7000
3886,"Mons",7000
3887,"Mons",7000
3888,"Mons",7000
3889,"Mons",7000
3890,"Mons",7000
3891,"Mons",7000
3892,"Mons",7000
3893,"Mons",7000
3894,"Mont-Saint-Guibert",1435
3895,"Mont-Saint-Guibert",1435
3896,"Mont-Saint-Guibert",1435
3897,"Mont-Saint-Guibert",1435
3898,"Mont-Saint-Guibert",1435
3899,"Mont-Saint-Guibert",1435
3900,"Mont-Saint-Guibert",1435
3901,"Montigny-le-Tilleul",6110
3902,"Montigny-le-Tilleul",6110
3903,"Montigny-le-Tilleul",6110
3904,"Montigny-le-Tilleul",6110
3905,"Montigny-le-Tilleul",6110
3906,"Montigny-le-Tilleul",6110
3907,"Montigny-le-Tilleul",6110
3908,"Montigny-le-Tilleul",6110
3909,"Montigny-le-Tilleul",6110
3910,"Montigny-le-Tilleul",6110
3911,"Montigny-le-Tilleul",6110
3912,"Montigny-le-Tilleul",6110
3913,"Moorslede",8890
3914,"Moorslede",8890
3915,"Moorslede",8890
3916,"Moorslede",8890
3917,"Moorslede",8890
3918,"Moorslede",8890
3919,"Moorslede",8890
3920,"Moorslede",8890
3921,"Moorslede",8890
3922,"Morlanwelz",7140
3923,"Morlanwelz",7140
3924,"Morlanwelz",7140
3925,"Morlanwelz",7140
3926,"Morlanwelz",7140
3927,"Morlanwelz",7140
3928,"Morlanwelz",7140
3929,"Morlanwelz",7140
3930,"Morlanwelz",7140
3931,"Morlanwelz",7140
3932,"Morlanwelz",7140
3933,"Morlanwelz",7140
3934,"Mortsel",2640
3935,"Mortsel",2640
3936,"Mortsel",2640
3937,"Mortsel",2640
3938,"Mortsel",2640
3939,"Mortsel",2640
3940,"Mortsel",2640
3941,"Mortsel",2640
3942,"Mortsel",2640
3943,"Mortsel",2640
3944,"Mortsel",2640
3945,"Mortsel",2640
3946,"Mouscron",7700
3947,"Mouscron",7700
3948,"Mouscron",7700
3949,"Mouscron",7700
3950,"Mouscron",7700
3951,"Mouscron",7700
3952,"Mouscron",7700
3953,"Mouscron",7700
3954,"Mouscron",7700
3955,"Mouscron",7700
3956,"Mouscron",7700
3957,"Mouscron",7700
3958,"Mouscron",7700
3959,"Mouscron",7700
3960,"Mouscron",7700
3961,"Mouscron",7700
3962,"Mouscron",7700
3963,"Mouscron",7700
3964,"Musson",6750
3965,"Musson",6750
3966,"Musson",6750
3967,"Musson",6750
3968,"Musson",6750
3969,"Musson",6750
3970,"Namur",5000
3971,"Namur",5000
3972,"Namur",5000
3973,"Namur",5000
3974,"Namur",5000
3975,"Namur",5000
3976,"Namur",5000
3977,"Namur",5000
3978,"Namur",5000
3979,"Namur",5000
3980,"Namur",5000
3981,"Namur",5000
3982,"Namur",5000
3983,"Namur",5000
3984,"Namur",5000
3985,"Namur",5000
3986,"Namur",5000
3987,"Namur",5000
3988,"Namur",5000
3989,"Namur",5000
3990,"Namur",5000
3991,"Namur",5000
3992,"Namur",5000
3993,"Namur",5000
3994,"Nandrin",4550
3995,"Nandrin",4550
3996,"Nandrin",4550
3997,"Nandrin",4550
3998,"Nandrin",4550
3999,"Nandrin",4550
4000,"Nandrin",4550
4001,"Nandrin",4550
4002,"Nandrin",4550
4003,"Nandrin",4550
4004,"Nandrin",4550
4005,"Nassogne",6950
4006,"Nassogne",6950
4007,"Nassogne",6950
4008,"Nassogne",6950
4009,"Nassogne",6950
4010,"Nassogne",6950
4011,"Nassogne",6950
4012,"Nassogne",6950
4013,"Nassogne",6950
4014,"Nazareth",9810
4015,"Nazareth",9810
4016,"Nazareth",9810
4017,"Nazareth",9810
4018,"Nazareth",9810
4019,"Nazareth",9810
4020,"Nazareth",9810
4021,"Nazareth",9810
4022,"Neerpelt",3910
4023,"Neerpelt",3910
4024,"Neerpelt",3910
4025,"Neerpelt",3910
4026,"Neerpelt",3910
4027,"Neerpelt",3910
4028,"Neerpelt",3910
4029,"Neerpelt",3910
4030,"Neerpelt",3910
4031,"Neerpelt",3910
4032,"Neerpelt",3910
4033,"Neufchâteau",6840
4034,"Neufchâteau",6840
4035,"Neufchâteau",6840
4036,"Neufchâteau",6840
4037,"Neufchâteau",6840
4038,"Neufchâteau",6840
4039,"Neufchâteau",6840
4040,"Neupré",4120
4041,"Neupré",4120
4042,"Neupré",4120
4043,"Neupré",4120
4044,"Neupré",4120
4045,"Neupré",4120
4046,"Neupré",4120
4047,"Neupré",4120
4048,"Neupré",4120
4049,"Neupré",4120
4050,"Neupré",4120
4051,"Neupré",4120
4052,"Neupré",4120
4053,"Neupré",4120
4054,"Neupré",4120
4055,"Neupré",4120
4056,"Neupré",4120
4057,"Nevele",9850
4058,"Nevele",9850
4059,"Nevele",9850
4060,"Nevele",9850
4061,"Nevele",9850
4062,"Nevele",9850
4063,"Nevele",9850
4064,"Nevele",9850
4065,"Nevele",9850
4066,"Niel",2845
4067,"Niel",2845
4068,"Niel",2845
4069,"Niel",2845
4070,"Niel",2845
4071,"Niel",2845
4072,"Niel",2845
4073,"Niel",2845
4074,"Niel",2845
4075,"Niel",2845
4076,"Niel",2845
4077,"Nieuport",8620
4078,"Nieuport",8620
4079,"Nieuport",8620
4080,"Nieuport",8620
4081,"Nieuport",8620
4082,"Nieuport",8620
4083,"Nieuport",8620
4084,"Nieuport",8620
4085,"Nieuwerkerken",3850
4086,"Nieuwerkerken",3850
4087,"Nieuwerkerken",3850
4088,"Nieuwerkerken",3850
4089,"Nieuwerkerken",3850
4090,"Nieuwerkerken",3850
4091,"Nijlen",2560
4092,"Nijlen",2560
4093,"Nijlen",2560
4094,"Nijlen",2560
4095,"Nijlen",2560
4096,"Nijlen",2560
4097,"Nijlen",2560
4098,"Nijlen",2560
4099,"Nijlen",2560
4100,"Nijlen",2560
4101,"Ninove",9400
4102,"Ninove",9400
4103,"Ninove",9400
4104,"Ninove",9400
4105,"Ninove",9400
4106,"Ninove",9400
4107,"Ninove",9400
4108,"Ninove",9400
4109,"Ninove",9400
4110,"Ninove",9400
4111,"Ninove",9400
4112,"Ninove",9400
4113,"Ninove",9400
4114,"Ninove",9400
4115,"Nivelles",1400
4116,"Nivelles",1400
4117,"Nivelles",1400
4118,"Nivelles",1400
4119,"Nivelles",1400
4120,"Nivelles",1400
4121,"Nivelles",1400
4122,"Nivelles",1400
4123,"Nivelles",1400
4124,"Nivelles",1400
4125,"Ohey",5350
4126,"Ohey",5350
4127,"Ohey",5350
4128,"Ohey",5350
4129,"Ohey",5350
4130,"Ohey",5350
4131,"Olen",2250
4132,"Olen",2250
4133,"Olen",2250
4134,"Olen",2250
4135,"Olen",2250
4136,"Olen",2250
4137,"Olen",2250
4138,"Olne",4877
4139,"Olne",4877
4140,"Olne",4877
4141,"Olne",4877
4142,"Olne",4877
4143,"Onhaye",5520
4144,"Onhaye",5520
4145,"Onhaye",5520
4146,"Onhaye",5520
4147,"Onhaye",5520
4148,"Oosterzele",9860
4149,"Oosterzele",9860
4150,"Oosterzele",9860
4151,"Oosterzele",9860
4152,"Oosterzele",9860
4153,"Oosterzele",9860
4154,"Oosterzele",9860
4155,"Oosterzele",9860
4156,"Oosterzele",9860
4157,"Oosterzele",9860
4158,"Oosterzele",9860
4159,"Oosterzele",9860
4160,"Oosterzele",9860
4161,"Oosterzele",9860
4162,"Oostkamp",8020
4163,"Oostkamp",8020
4164,"Oostkamp",8020
4165,"Oostkamp",8020
4166,"Oostkamp",8020
4167,"Oostkamp",8020
4168,"Oostkamp",8020
4169,"Oostkamp",8020
4170,"Oostkamp",8020
4171,"Oostkamp",8020
4172,"Oostkamp",8020
4173,"Oostkamp",8020
4174,"Oostkamp",8020
4175,"Oostrozebeke",8780
4176,"Oostrozebeke",8780
4177,"Oostrozebeke",8780
4178,"Oostrozebeke",8780
4179,"Oostrozebeke",8780
4180,"Oostrozebeke",8780
4181,"Opglabbeek",3660
4182,"Opglabbeek",3660
4183,"Opglabbeek",3660
4184,"Opglabbeek",3660
4185,"Opglabbeek",3660
4186,"Opglabbeek",3660
4187,"Opglabbeek",3660
4188,"Opglabbeek",3660
4189,"Opglabbeek",3660
4190,"Opglabbeek",3660
4191,"Opwijk",1745
4192,"Opwijk",1745
4193,"Opwijk",1745
4194,"Opwijk",1745
4195,"Opwijk",1745
4196,"Opwijk",1745
4197,"Opwijk",1745
4198,"Opwijk",1745
4199,"Opwijk",1745
4200,"Oreye",4360
4201,"Oreye",4360
4202,"Oreye",4360
4203,"Oreye",4360
4204,"Oreye",4360
4205,"Oreye",4360
4206,"Orp-Jauche",1350
4207,"Orp-Jauche",1350
4208,"Orp-Jauche",1350
4209,"Orp-Jauche",1350
4210,"Orp-Jauche",1350
4211,"Orp-Jauche",1350
4212,"Ostende",8400
4213,"Ostende",8400
4214,"Ostende",8400
4215,"Ostende",8400
4216,"Ostende",8400
4217,"Ostende",8400
4218,"Ostende",8400
4219,"Ostende",8400
4220,"Ostende",8400
4221,"Ostende",8400
4222,"Ostende",8400
4223,"Ostende",8400
4224,"Ostende",8400
4225,"Ostende",8400
4226,"Ostende",8400
4227,"Ostende",8400
4228,"Ostende",8400
4229,"Ostende",8400
4230,"Ottignies-Louvain-la-Neuve",1340
4231,"Ottignies-Louvain-la-Neuve",1340
4232,"Ottignies-Louvain-la-Neuve",1340
4233,"Ottignies-Louvain-la-Neuve",1340
4234,"Ottignies-Louvain-la-Neuve",1340
4235,"Ottignies-Louvain-la-Neuve",1340
4236,"Ottignies-Louvain-la-Neuve",1340
4237,"Ottignies-Louvain-la-Neuve",1340
4238,"Ottignies-Louvain-la-Neuve",1340
4239,"Ottignies-Louvain-la-Neuve",1340
4240,"Ottignies-Louvain-la-Neuve",1340
4241,"Ottignies-Louvain-la-Neuve",1340
4242,"Ottignies-Louvain-la-Neuve",1340
4243,"Ottignies-Louvain-la-Neuve",1340
4244,"Ottignies-Louvain-la-Neuve",1340
4245,"Oud-Heverlee",3050
4246,"Oud-Heverlee",3050
4247,"Oud-Heverlee",3050
4248,"Oud-Heverlee",3050
4249,"Oud-Heverlee",3050
4250,"Oud-Heverlee",3050
4251,"Oud-Heverlee",3050
4252,"Oud-Heverlee",3050
4253,"Oud-Heverlee",3050
4254,"Oud-Heverlee",3050
4255,"Oudenburg",8460
4256,"Oudenburg",8460
4257,"Oudenburg",8460
4258,"Oudenburg",8460
4259,"Oudenburg",8460
4260,"Oudenburg",8460
4261,"Oudenburg",8460
4262,"Oudenburg",8460
4263,"Oudenburg",8460
4264,"Oudenburg",8460
4265,"Oudenburg",8460
4266,"Ouffet",4590
4267,"Ouffet",4590
4268,"Ouffet",4590
4269,"Ouffet",4590
4270,"Ouffet",4590
4271,"Ouffet",4590
4272,"Oupeye",4684
4273,"Oupeye",4684
4274,"Oupeye",4684
4275,"Oupeye",4684
4276,"Oupeye",4684
4277,"Oupeye",4684
4278,"Oupeye",4684
4279,"Oupeye",4684
4280,"Oupeye",4684
4281,"Oupeye",4684
4282,"Overijse",3090
4283,"Overijse",3090
4284,"Overijse",3090
4285,"Overijse",3090
4286,"Overijse",3090
4287,"Overijse",3090
4288,"Overijse",3090
4289,"Overijse",3090
4290,"Overijse",3090
4291,"Overijse",3090
4292,"Overijse",3090
4293,"Overijse",3090
4294,"Overpelt",3900
4295,"Overpelt",3900
4296,"Overpelt",3900
4297,"Overpelt",3900
4298,"Overpelt",3900
4299,"Overpelt",3900
4300,"Overpelt",3900
4301,"Overpelt",3900
4302,"Overpelt",3900
4303,"Overpelt",3900
4304,"Overpelt",3900
4305,"Overpelt",3900
4306,"Paliseul",6850
4307,"Paliseul",6850
4308,"Paliseul",6850
4309,"Paliseul",6850
4310,"Paliseul",6850
4311,"Pecq",7740
4312,"Pecq",7740
4313,"Pecq",7740
4314,"Pecq",7740
4315,"Pecq",7740
4316,"Pecq",7740
4317,"Pecq",7740
4318,"Peer",3990
4319,"Peer",3990
4320,"Peer",3990
4321,"Peer",3990
4322,"Peer",3990
4323,"Peer",3990
4324,"Peer",3990
4325,"Peer",3990
4326,"Pepingen",1670
4327,"Pepingen",1670
4328,"Pepingen",1670
4329,"Pepingen",1670
4330,"Pepingen",1670
4331,"Pepingen",1670
4332,"Pepingen",1670
4333,"Pepingen",1670
4334,"Pepingen",1670
4335,"Pepingen",1670
4336,"Pepingen",1670
4337,"Pepinster",4860
